Classe,FPR,TPR
Ametista,0.04636785162287481,0.8406537282941777
Ametista,0.04714064914992272,0.8406537282941777
Ametista,0.04714064914992272,0.8488253319713994
Ametista,0.04791344667697063,0.8488253319713994
Ametista,0.04791344667697063,0.8549540347293156
Ametista,0.05100463678516229,0.8549540347293156
Ametista,0.05100463678516229,0.8600612870275791
Ametista,0.0517774343122102,0.8600612870275791
Ametista,0.0517774343122102,0.8610827374872319
Ametista,0.05255023183925812,0.8610827374872319
Ametista,0.05255023183925812,0.8631256384065373
Ametista,0.05332302936630603,0.8631256384065373
Ametista,0.05332302936630603,0.8661899897854954
Ametista,0.05409582689335394,0.8661899897854954
Ametista,0.05409582689335394,0.8702757916241062
Ametista,0.05641421947449768,0.8702757916241062
Ametista,0.05641421947449768,0.8712972420837589
Ametista,0.059505409582689336,0.8712972420837589
Ametista,0.059505409582689336,0.874361593462717
Ametista,0.06027820710973725,0.874361593462717
Ametista,0.06027820710973725,0.8753830439223698
Ametista,0.0633693972179289,0.8753830439223698
Ametista,0.0633693972179289,0.8764044943820225
Ametista,0.06414219474497682,0.8764044943820225
Ametista,0.06414219474497682,0.8774259448416751
Ametista,0.06646058732612056,0.8774259448416751
Ametista,0.06646058732612056,0.8784473953013279
Ametista,0.06723338485316847,0.8784473953013279
Ametista,0.06723338485316847,0.8794688457609806
Ametista,0.0695517774343122,0.8794688457609806
Ametista,0.0695517774343122,0.881511746680286
Ametista,0.07032457496136012,0.881511746680286
Ametista,0.07032457496136012,0.8855975485188968
Ametista,0.07109737248840804,0.8855975485188968
Ametista,0.07109737248840804,0.8866189989785496
Ametista,0.07187017001545595,0.8866189989785496
Ametista,0.07187017001545595,0.8907048008171604
Ametista,0.07264296754250386,0.8907048008171604
Ametista,0.07264296754250386,0.8937691521961185
Ametista,0.07341576506955177,0.8937691521961185
Ametista,0.07341576506955177,0.8958120531154239
Ametista,0.07418856259659969,0.8958120531154239
Ametista,0.07418856259659969,0.8968335035750766
Ametista,0.07573415765069552,0.8968335035750766
Ametista,0.07573415765069552,0.898876404494382
Ametista,0.07650695517774343,0.898876404494382
Ametista,0.07650695517774343,0.9029622063329928
Ametista,0.07805255023183925,0.9029622063329928
Ametista,0.07805255023183925,0.9039836567926456
Ametista,0.07882534775888717,0.9039836567926456
Ametista,0.07882534775888717,0.906026557711951
Ametista,0.08268933539412673,0.906026557711951
Ametista,0.08268933539412673,0.9070480081716037
Ametista,0.08346213292117466,0.9070480081716037
Ametista,0.08346213292117466,0.9080694586312564
Ametista,0.08578052550231839,0.9080694586312564
Ametista,0.08578052550231839,0.9090909090909091
Ametista,0.0865533230293663,0.9090909090909091
Ametista,0.0865533230293663,0.9101123595505618
Ametista,0.08809891808346214,0.9101123595505618
Ametista,0.08809891808346214,0.9111338100102145
Ametista,0.08887171561051005,0.9111338100102145
Ametista,0.08887171561051005,0.9121552604698672
Ametista,0.09041731066460587,0.9121552604698672
Ametista,0.09041731066460587,0.9141981613891726
Ametista,0.09273570324574962,0.9141981613891726
Ametista,0.09273570324574962,0.9152196118488254
Ametista,0.09350850077279753,0.9152196118488254
Ametista,0.09350850077279753,0.916241062308478
Ametista,0.09582689335394126,0.916241062308478
Ametista,0.09582689335394126,0.9172625127681308
Ametista,0.09891808346213292,0.9172625127681308
Ametista,0.09891808346213292,0.9182839632277835
Ametista,0.10046367851622875,0.9182839632277835
Ametista,0.10046367851622875,0.9203268641470889
Ametista,0.10278207109737249,0.9203268641470889
Ametista,0.10278207109737249,0.9244126659856997
Ametista,0.10587326120556415,0.9244126659856997
Ametista,0.10587326120556415,0.9254341164453525
Ametista,0.10741885625965997,0.9254341164453525
Ametista,0.10741885625965997,0.9264555669050051
Ametista,0.10973724884080371,0.9264555669050051
Ametista,0.10973724884080371,0.9274770173646578
Ametista,0.11128284389489954,0.9274770173646578
Ametista,0.11128284389489954,0.9315628192032687
Ametista,0.11282843894899536,0.9315628192032687
Ametista,0.11282843894899536,0.9325842696629213
Ametista,0.1151468315301391,0.9325842696629213
Ametista,0.1151468315301391,0.933605720122574
Ametista,0.11591962905718702,0.933605720122574
Ametista,0.11591962905718702,0.9346271705822268
Ametista,0.11669242658423493,0.9346271705822268
Ametista,0.11669242658423493,0.9366700715015321
Ametista,0.11823802163833076,0.9366700715015321
Ametista,0.11823802163833076,0.9387129724208376
Ametista,0.11901081916537867,0.9387129724208376
Ametista,0.11901081916537867,0.9397344228804902
Ametista,0.1213292117465224,0.9397344228804902
Ametista,0.1213292117465224,0.940755873340143
Ametista,0.12287480680061824,0.940755873340143
Ametista,0.12287480680061824,0.9427987742594485
Ametista,0.12364760432766615,0.9427987742594485
Ametista,0.12364760432766615,0.9438202247191011
Ametista,0.1275115919629057,0.9438202247191011
Ametista,0.1275115919629057,0.9448416751787538
Ametista,0.12982998454404945,0.9448416751787538
Ametista,0.12982998454404945,0.9458631256384066
Ametista,0.13137557959814528,0.9458631256384066
Ametista,0.13137557959814528,0.947906026557712
Ametista,0.13446676970633695,0.947906026557712
Ametista,0.13446676970633695,0.9489274770173647
Ametista,0.1375579598145286,0.9489274770173647
Ametista,0.1375579598145286,0.95097037793667
Ametista,0.14296754250386398,0.95097037793667
Ametista,0.14296754250386398,0.9550561797752809
Ametista,0.1437403400309119,0.9550561797752809
Ametista,0.1437403400309119,0.9560776302349336
Ametista,0.1445131375579598,0.9560776302349336
Ametista,0.1445131375579598,0.9570990806945863
Ametista,0.14760432766615147,0.9570990806945863
Ametista,0.14760432766615147,0.958120531154239
Ametista,0.1491499227202473,0.958120531154239
Ametista,0.1491499227202473,0.9591419816138917
Ametista,0.14992272024729522,0.9591419816138917
Ametista,0.14992272024729522,0.9611848825331971
Ametista,0.15301391035548687,0.9611848825331971
Ametista,0.15301391035548687,0.9632277834525026
Ametista,0.1553323029366306,0.9632277834525026
Ametista,0.1553323029366306,0.965270684371808
Ametista,0.15687789799072643,0.965270684371808
Ametista,0.15687789799072643,0.9662921348314607
Ametista,0.15765069551777433,0.9662921348314607
Ametista,0.15765069551777433,0.9673135852911133
Ametista,0.15996908809891808,0.9673135852911133
Ametista,0.15996908809891808,0.9683350357507661
Ametista,0.160741885625966,0.9683350357507661
Ametista,0.160741885625966,0.9693564862104188
Ametista,0.16228748068006182,0.9693564862104188
Ametista,0.16228748068006182,0.9703779366700716
Ametista,0.16769706336939721,0.9703779366700716
Ametista,0.16769706336939721,0.9713993871297242
Ametista,0.17001545595054096,0.9713993871297242
Ametista,0.17001545595054096,0.9734422880490297
Ametista,0.18547140649149924,0.9734422880490297
Ametista,0.18547140649149924,0.9744637385086823
Ametista,0.18778979907264295,0.9744637385086823
Ametista,0.18778979907264295,0.9765066394279878
Ametista,0.1893353941267388,0.9765066394279878
Ametista,0.1893353941267388,0.9775280898876404
Ametista,0.19165378670788252,0.9775280898876404
Ametista,0.19165378670788252,0.9795709908069459
Ametista,0.1955177743431221,0.9795709908069459
Ametista,0.1955177743431221,0.9805924412665986
Ametista,0.19938176197836166,0.9805924412665986
Ametista,0.19938176197836166,0.9836567926455567
Ametista,0.20401854714064915,0.9836567926455567
Ametista,0.20401854714064915,0.9846782431052093
Ametista,0.20479134466769705,0.9846782431052093
Ametista,0.20479134466769705,0.9856996935648621
Ametista,0.20556414219474498,0.9856996935648621
Ametista,0.20556414219474498,0.9867211440245148
Ametista,0.21020092735703247,0.9867211440245148
Ametista,0.21020092735703247,0.9877425944841676
Ametista,0.2117465224111283,0.9877425944841676
Ametista,0.2117465224111283,0.9887640449438202
Ametista,0.22102009273570325,0.9887640449438202
Ametista,0.22102009273570325,0.9897854954034729
Ametista,0.2302936630602782,0.9897854954034729
Ametista,0.2302936630602782,0.9908069458631257
Ametista,0.23493044822256567,0.9908069458631257
Ametista,0.23493044822256567,0.9918283963227783
Ametista,0.24420401854714066,0.9918283963227783
Ametista,0.24420401854714066,0.992849846782431
Ametista,0.2527047913446677,0.992849846782431
Ametista,0.2527047913446677,0.9938712972420838
Ametista,0.2550231839258114,0.9938712972420838
Ametista,0.2550231839258114,0.9948927477017364
Ametista,0.25734157650695516,0.9948927477017364
Ametista,0.25734157650695516,0.9959141981613892
Ametista,0.26661514683153015,0.9959141981613892
Ametista,0.26661514683153015,0.9969356486210419
Ametista,0.3655332302936631,0.9969356486210419
Ametista,0.3655332302936631,0.9979570990806946
Ametista,0.3941267387944359,0.9979570990806946
Ametista,0.3941267387944359,0.9989785495403473
Ametista,0.46290571870170016,0.9989785495403473
Ametista,0.46290571870170016,1.0
Ametista,1.0,1.0
Quartzo,0.0,0.0
Quartzo,0.0,0.002688172043010753
Quartzo,0.0,0.5241935483870968
Quartzo,0.0005260389268805891,0.5241935483870968
Quartzo,0.0005260389268805891,0.553763440860215
Quartzo,0.0010520778537611783,0.553763440860215
Quartzo,0.0010520778537611783,0.6397849462365591
Quartzo,0.0015781167806417674,0.6397849462365591
Quartzo,0.0015781167806417674,0.6451612903225806
Quartzo,0.0026301946344029457,0.6451612903225806
Quartzo,0.0026301946344029457,0.6532258064516129
Quartzo,0.003156233561283535,0.6532258064516129
Quartzo,0.003156233561283535,0.6801075268817204
Quartzo,0.003682272488164124,0.6801075268817204
Quartzo,0.003682272488164124,0.7204301075268817
Quartzo,0.004208311415044713,0.7204301075268817
Quartzo,0.004208311415044713,0.7661290322580645
Quartzo,0.005786428195686481,0.7661290322580645
Quartzo,0.005786428195686481,0.8064516129032258
Quartzo,0.006838506049447659,0.8064516129032258
Quartzo,0.006838506049447659,0.8145161290322581
Quartzo,0.008416622830089426,0.8145161290322581
Quartzo,0.008416622830089426,0.8252688172043011
Quartzo,0.010520778537611783,0.8252688172043011
Quartzo,0.010520778537611783,0.8306451612903226
Quartzo,0.011046817464492372,0.8306451612903226
Quartzo,0.011046817464492372,0.8333333333333334
Quartzo,0.011572856391372961,0.8333333333333334
Quartzo,0.011572856391372961,0.8548387096774194
Quartzo,0.01262493424513414,0.8548387096774194
Quartzo,0.01262493424513414,0.8629032258064516
Quartzo,0.013150973172014729,0.8629032258064516
Quartzo,0.013150973172014729,0.8736559139784946
Quartzo,0.013677012098895318,0.8736559139784946
Quartzo,0.013677012098895318,0.8924731182795699
Quartzo,0.014203051025775907,0.8924731182795699
Quartzo,0.014203051025775907,0.8951612903225806
Quartzo,0.014729089952656496,0.8951612903225806
Quartzo,0.014729089952656496,0.8978494623655914
Quartzo,0.015255128879537085,0.8978494623655914
Quartzo,0.015255128879537085,0.9005376344086021
Quartzo,0.017359284587059442,0.9005376344086021
Quartzo,0.017359284587059442,0.9086021505376344
Quartzo,0.01841136244082062,0.9086021505376344
Quartzo,0.01841136244082062,0.9112903225806451
Quartzo,0.01893740136770121,0.9112903225806451
Quartzo,0.01893740136770121,0.9139784946236559
Quartzo,0.019989479221462388,0.9139784946236559
Quartzo,0.019989479221462388,0.9166666666666666
Quartzo,0.020515518148342977,0.9166666666666666
Quartzo,0.020515518148342977,0.9193548387096774
Quartzo,0.021041557075223566,0.9193548387096774
Quartzo,0.021041557075223566,0.9247311827956989
Quartzo,0.021567596002104155,0.9247311827956989
Quartzo,0.021567596002104155,0.9301075268817204
Quartzo,0.023145712782745922,0.9301075268817204
Quartzo,0.023145712782745922,0.9327956989247311
Quartzo,0.02367175170962651,0.9327956989247311
Quartzo,0.02367175170962651,0.9381720430107527
Quartzo,0.026301946344029457,0.9381720430107527
Quartzo,0.026301946344029457,0.9408602150537635
Quartzo,0.027354024197790636,0.9408602150537635
Quartzo,0.027354024197790636,0.9435483870967742
Quartzo,0.028406102051551814,0.9435483870967742
Quartzo,0.028406102051551814,0.946236559139785
Quartzo,0.029458179905312992,0.946236559139785
Quartzo,0.029458179905312992,0.9489247311827957
Quartzo,0.033666491320357705,0.9489247311827957
Quartzo,0.033666491320357705,0.9516129032258065
Quartzo,0.0341925302472383,0.9516129032258065
Quartzo,0.0341925302472383,0.956989247311828
Quartzo,0.035244608100999476,0.956989247311828
Quartzo,0.035244608100999476,0.9596774193548387
Quartzo,0.03787480273540242,0.9596774193548387
Quartzo,0.03787480273540242,0.9623655913978495
Quartzo,0.04313519200420831,0.9623655913978495
Quartzo,0.04313519200420831,0.9650537634408602
Quartzo,0.04471330878485008,0.9650537634408602
Quartzo,0.04471330878485008,0.967741935483871
Quartzo,0.04523934771173067,0.967741935483871
Quartzo,0.04523934771173067,0.9704301075268817
Quartzo,0.04576538663861126,0.9704301075268817
Quartzo,0.04576538663861126,0.9731182795698925
Quartzo,0.047869542346133616,0.9731182795698925
Quartzo,0.047869542346133616,0.978494623655914
Quartzo,0.04944765912677538,0.978494623655914
Quartzo,0.04944765912677538,0.9838709677419355
Quartzo,0.051551814834297736,0.9838709677419355
Quartzo,0.051551814834297736,0.9865591397849462
Quartzo,0.052603892688058915,0.9865591397849462
Quartzo,0.052603892688058915,0.989247311827957
Quartzo,0.05312993161493951,0.989247311827957
Quartzo,0.05312993161493951,0.9919354838709677
Quartzo,0.05944239873750658,0.9919354838709677
Quartzo,0.05944239873750658,0.9946236559139785
Quartzo,0.07680168332456602,0.9946236559139785
Quartzo,0.07680168332456602,0.9973118279569892
Quartzo,0.0873224618621778,0.9973118279569892
Quartzo,0.0873224618621778,1.0
Quartzo,1.0,1.0
Topázio,0.0,0.0
Topázio,0.0,0.0030959752321981426
Topázio,0.0,0.3126934984520124
Topázio,0.0005128205128205128,0.3126934984520124
Topázio,0.0005128205128205128,0.4674922600619195
Topázio,0.0010256410256410256,0.4674922600619195
Topázio,0.0010256410256410256,0.48606811145510836
Topázio,0.0015384615384615385,0.48606811145510836
Topázio,0.0015384615384615385,0.5170278637770898
Topázio,0.0020512820512820513,0.5170278637770898
Topázio,0.0020512820512820513,0.5201238390092879
Topázio,0.002564102564102564,0.5201238390092879
Topázio,0.002564102564102564,0.5696594427244582
Topázio,0.003076923076923077,0.5696594427244582
Topázio,0.003076923076923077,0.5727554179566563
Topázio,0.0035897435897435897,0.5727554179566563
Topázio,0.0035897435897435897,0.5789473684210527
Topázio,0.0041025641025641026,0.5789473684210527
Topázio,0.0041025641025641026,0.6006191950464397
Topázio,0.004615384615384616,0.6006191950464397
Topázio,0.004615384615384616,0.6068111455108359
Topázio,0.005128205128205128,0.6068111455108359
Topázio,0.005128205128205128,0.628482972136223
Topázio,0.0056410256410256415,0.628482972136223
Topázio,0.0056410256410256415,0.631578947368421
Topázio,0.006153846153846154,0.631578947368421
Topázio,0.006153846153846154,0.6594427244582043
Topázio,0.006666666666666667,0.6594427244582043
Topázio,0.006666666666666667,0.6625386996904025
Topázio,0.0071794871794871795,0.6625386996904025
Topázio,0.0071794871794871795,0.6687306501547987
Topázio,0.008205128205128205,0.6687306501547987
Topázio,0.008205128205128205,0.6749226006191951
Topázio,0.009230769230769232,0.6749226006191951
Topázio,0.009230769230769232,0.6780185758513931
Topázio,0.009743589743589744,0.6780185758513931
Topázio,0.009743589743589744,0.6873065015479877
Topázio,0.010769230769230769,0.6873065015479877
Topázio,0.010769230769230769,0.6934984520123839
Topázio,0.011282051282051283,0.6934984520123839
Topázio,0.011282051282051283,0.6996904024767802
Topázio,0.011794871794871795,0.6996904024767802
Topázio,0.011794871794871795,0.7151702786377709
Topázio,0.012307692307692308,0.7151702786377709
Topázio,0.012307692307692308,0.7275541795665634
Topázio,0.01282051282051282,0.7275541795665634
Topázio,0.01282051282051282,0.7337461300309598
Topázio,0.013333333333333334,0.7337461300309598
Topázio,0.013333333333333334,0.739938080495356
Topázio,0.013846153846153847,0.739938080495356
Topázio,0.013846153846153847,0.7492260061919505
Topázio,0.014358974358974359,0.7492260061919505
Topázio,0.014358974358974359,0.7523219814241486
Topázio,0.014871794871794871,0.7523219814241486
Topázio,0.014871794871794871,0.7585139318885449
Topázio,0.015384615384615385,0.7585139318885449
Topázio,0.015384615384615385,0.7616099071207431
Topázio,0.01641025641025641,0.7616099071207431
Topázio,0.01641025641025641,0.7770897832817337
Topázio,0.017435897435897435,0.7770897832817337
Topázio,0.017435897435897435,0.7863777089783281
Topázio,0.017948717948717947,0.7863777089783281
Topázio,0.017948717948717947,0.804953560371517
Topázio,0.018974358974358976,0.804953560371517
Topázio,0.018974358974358976,0.8080495356037152
Topázio,0.02,0.8080495356037152
Topázio,0.02,0.8142414860681114
Topázio,0.021025641025641025,0.8142414860681114
Topázio,0.021025641025641025,0.8173374613003096
Topázio,0.021538461538461538,0.8173374613003096
Topázio,0.021538461538461538,0.8204334365325078
Topázio,0.022564102564102566,0.8204334365325078
Topázio,0.022564102564102566,0.8297213622291022
Topázio,0.02358974358974359,0.8297213622291022
Topázio,0.02358974358974359,0.8359133126934984
Topázio,0.025128205128205128,0.8359133126934984
Topázio,0.025128205128205128,0.8390092879256966
Topázio,0.02564102564102564,0.8390092879256966
Topázio,0.02564102564102564,0.8421052631578947
Topázio,0.026153846153846153,0.8421052631578947
Topázio,0.026153846153846153,0.8452012383900929
Topázio,0.02717948717948718,0.8452012383900929
Topázio,0.02717948717948718,0.848297213622291
Topázio,0.030256410256410255,0.848297213622291
Topázio,0.030256410256410255,0.8544891640866873
Topázio,0.03076923076923077,0.8544891640866873
Topázio,0.03076923076923077,0.8668730650154799
Topázio,0.03128205128205128,0.8668730650154799
Topázio,0.03128205128205128,0.8699690402476781
Topázio,0.031794871794871796,0.8699690402476781
Topázio,0.031794871794871796,0.8854489164086687
Topázio,0.033846153846153845,0.8854489164086687
Topázio,0.033846153846153845,0.8885448916408669
Topázio,0.03538461538461538,0.8885448916408669
Topázio,0.03538461538461538,0.8947368421052632
Topázio,0.03641025641025641,0.8947368421052632
Topázio,0.03641025641025641,0.9071207430340558
Topázio,0.038461538461538464,0.9071207430340558
Topázio,0.038461538461538464,0.9102167182662538
Topázio,0.04153846153846154,0.9102167182662538
Topázio,0.04153846153846154,0.9226006191950464
Topázio,0.047692307692307694,0.9226006191950464
Topázio,0.047692307692307694,0.9256965944272446
Topázio,0.048205128205128206,0.9256965944272446
Topázio,0.048205128205128206,0.9287925696594427
Topázio,0.05076923076923077,0.9287925696594427
Topázio,0.05076923076923077,0.9318885448916409
Topázio,0.05179487179487179,0.9318885448916409
Topázio,0.05179487179487179,0.934984520123839
Topázio,0.05333333333333334,0.934984520123839
Topázio,0.05333333333333334,0.9411764705882353
Topázio,0.0558974358974359,0.9411764705882353
Topázio,0.0558974358974359,0.9442724458204335
Topázio,0.05794871794871795,0.9442724458204335
Topázio,0.05794871794871795,0.9473684210526315
Topázio,0.06256410256410257,0.9473684210526315
Topázio,0.06256410256410257,0.9504643962848297
Topázio,0.06358974358974359,0.9504643962848297
Topázio,0.06358974358974359,0.9535603715170279
Topázio,0.06717948717948719,0.9535603715170279
Topázio,0.06717948717948719,0.9566563467492261
Topázio,0.07025641025641026,0.9566563467492261
Topázio,0.07025641025641026,0.9597523219814241
Topázio,0.07538461538461538,0.9597523219814241
Topázio,0.07538461538461538,0.9628482972136223
Topázio,0.07641025641025641,0.9628482972136223
Topázio,0.07641025641025641,0.9659442724458205
Topázio,0.07897435897435898,0.9659442724458205
Topázio,0.07897435897435898,0.9690402476780186
Topázio,0.08717948717948718,0.9690402476780186
Topázio,0.08717948717948718,0.9721362229102167
Topázio,0.09641025641025641,0.9721362229102167
Topázio,0.09641025641025641,0.9752321981424149
Topázio,0.11025641025641025,0.9752321981424149
Topázio,0.11025641025641025,0.978328173374613
Topázio,0.12358974358974359,0.978328173374613
Topázio,0.12358974358974359,0.9814241486068112
Topázio,0.16615384615384615,0.9814241486068112
Topázio,0.16615384615384615,0.9845201238390093
Topázio,0.2841025641025641,0.9845201238390093
Topázio,0.2841025641025641,0.9876160990712074
Topázio,0.31076923076923074,0.9876160990712074
Topázio,0.31076923076923074,0.9907120743034056
Topázio,0.3476923076923077,0.9907120743034056
Topázio,0.3476923076923077,0.9938080495356038
Topázio,0.3769230769230769,0.9938080495356038
Topázio,0.3769230769230769,0.9969040247678018
Topázio,0.4492307692307692,0.9969040247678018
Topázio,0.4492307692307692,1.0
Topázio,1.0,1.0
Ágata,0.0,0.0
Ágata,0.0,0.001669449081803005
Ágata,0.0,0.04006677796327212
Ágata,0.0005973715651135006,0.04006677796327212
Ágata,0.0005973715651135006,0.14858096828046743
Ágata,0.0011947431302270011,0.14858096828046743
Ágata,0.0011947431302270011,0.31886477462437396
Ágata,0.0017921146953405018,0.31886477462437396
Ágata,0.0017921146953405018,0.42070116861435725
Ágata,0.0023894862604540022,0.42070116861435725
Ágata,0.0023894862604540022,0.5242070116861436
Ágata,0.002986857825567503,0.5242070116861436
Ágata,0.002986857825567503,0.5342237061769616
Ágata,0.0035842293906810036,0.5342237061769616
Ágata,0.0035842293906810036,0.5475792988313857
Ágata,0.004181600955794504,0.5475792988313857
Ágata,0.004181600955794504,0.5525876460767947
Ágata,0.0047789725209080045,0.5525876460767947
Ágata,0.0047789725209080045,0.5893155258764607
Ágata,0.005376344086021506,0.5893155258764607
Ágata,0.005376344086021506,0.5993322203672788
Ágata,0.005973715651135006,0.5993322203672788
Ágata,0.005973715651135006,0.6026711185308848
Ágata,0.006571087216248507,0.6026711185308848
Ágata,0.006571087216248507,0.6093489148580968
Ágata,0.007168458781362007,0.6093489148580968
Ágata,0.007168458781362007,0.6243739565943238
Ágata,0.007765830346475508,0.6243739565943238
Ágata,0.007765830346475508,0.6260434056761269
Ágata,0.008960573476702509,0.6260434056761269
Ágata,0.008960573476702509,0.6277128547579299
Ágata,0.009557945041816009,0.6277128547579299
Ágata,0.009557945041816009,0.6360601001669449
Ágata,0.010752688172043012,0.6360601001669449
Ágata,0.010752688172043012,0.6377295492487479
Ágata,0.011350059737156512,0.6377295492487479
Ágata,0.011350059737156512,0.6477462437395659
Ágata,0.011947431302270013,0.6477462437395659
Ágata,0.011947431302270013,0.6527545909849749
Ágata,0.013142174432497013,0.6527545909849749
Ágata,0.013142174432497013,0.654424040066778
Ágata,0.014336917562724014,0.654424040066778
Ágata,0.014336917562724014,0.662771285475793
Ágata,0.015531660692951015,0.662771285475793
Ágata,0.015531660692951015,0.667779632721202
Ágata,0.016129032258064516,0.667779632721202
Ágata,0.016129032258064516,0.669449081803005
Ágata,0.016726403823178016,0.669449081803005
Ágata,0.016726403823178016,0.676126878130217
Ágata,0.017323775388291517,0.676126878130217
Ágata,0.017323775388291517,0.6828046744574291
Ágata,0.017921146953405017,0.6828046744574291
Ágata,0.017921146953405017,0.6944908180300501
Ágata,0.018518518518518517,0.6944908180300501
Ágata,0.018518518518518517,0.7161936560934892
Ágata,0.019115890083632018,0.7161936560934892
Ágata,0.019115890083632018,0.7228714524207012
Ágata,0.02031063321385902,0.7228714524207012
Ágata,0.02031063321385902,0.7245409015025042
Ágata,0.02090800477897252,0.7245409015025042
Ágata,0.02090800477897252,0.7278797996661102
Ágata,0.021505376344086023,0.7278797996661102
Ágata,0.021505376344086023,0.7345575959933222
Ágata,0.022102747909199524,0.7345575959933222
